0,1,2
19.816301618368293,10.56630728184864,0.0
4.22690572271338,17.993184354665857,0.0
12.950430227782748,13.474916412221239,1.0
18.32255889562178,18.01456878165057,0.0
6.975830665220561,11.225099220947321,1.0
16.62981599056362,8.777161040741667,1.0
13.875820421218158,5.998842888156886,1.0
12.860635783397441,19.809997267902016,0.0
18.634219170076737,11.85315576788623,0.0
2.264386416943637,3.2692699126926055,0.0
15.534579256158281,19.143094248955965,0.0
2.3780541769602763,7.096647233410822,0.0
6.359544360794941,8.141999862423907,1.0
4.9683575768287955,17.98274969721265,0.0
18.733599260796915,11.941896838152497,0.0
15.670722500546251,11.043448499064342,0.0
13.371645660380375,9.497571931024885,1.0
18.904506487771837,3.759873059768173,0.0
6.2233726780126215,1.417816914705286,0.0
12.697038352242716,13.057010271790201,1.0
4.380340151100988,1.3592786972439932,0.0
18.57440289687034,11.241660615172597,0.0
13.197033919687192,1.0933754714675323,0.0
12.682665662020126,16.605121625204333,0.0
6.681738347172942,1.7416512770776076,1.0
11.785941149694445,9.525611309845036,1.0
16.393788279587426,5.781450525357788,1.0
1.5976685833467585,9.457661040713774,0.0
16.166501626339105,18.595833662980443,0.0
8.803951531277637,12.376794153371376,1.0
2.413461251820506,13.662264250856248,0.0
16.22372410404227,9.944513715782536,1.0
9.10973008768067,17.972612936390085,0.0
6.591147983443692,6.009509473600271,1.0
13.020839781436916,11.834123770901263,1.0
12.947550351090992,5.455832885617917,1.0
8.089316648288168,7.451807778666594,1.0
8.249495717284614,6.8651856306002665,1.0
14.68376898098315,1.0381974148804287,0.0
13.591354525979648,12.601509606043,1.0
18.29597345303171,3.50418062438507,0.0
12.69380716156237,19.219423756120804,0.0
15.521710014912333,6.515416145026919,1.0
17.635894522145843,10.674142436812257,0.0
17.77529038987168,16.281350022868573,0.0
15.982794771984265,10.723622818197072,0.0
19.58531110238715,18.678882996905987,0.0
2.618563711007554,3.805533509809876,0.0
11.753466740415607,10.878580502233284,1.0
3.366984515432481,9.445127640767385,0.0
10.182147190557153,11.650895131283365,1.0
13.254260523533212,12.186221488505858,1.0
3.4026437232812885,13.736032897492777,0.0
18.641158896252012,3.1968292090061867,0.0
3.9314189744990546,10.759151353881132,1.0
18.372823627019287,4.556450905033518,0.0
13.904727201448397,19.330610166533702,0.0
19.940707034271632,7.300242533430589,0.0
13.556920882823466,7.967316200897001,1.0
16.68538518606087,18.512506099992255,0.0
7.209885170407031,7.012585754817856,1.0
8.117439733067618,9.598928190214266,1.0
3.928311074048457,13.155338093319322,0.0
11.735537036781318,15.055955691408272,0.0
11.633566704159968,19.430846006654757,0.0
16.119243047656475,7.808917361103948,1.0
2.318513271987924,14.677048598504529,0.0
10.534129194587434,3.007777373244049,1.0
15.6237367559945,14.847161149928693,0.0
6.399811347654401,19.63200776887157,0.0
8.708004988176743,19.323465709724317,0.0
5.936074495001601,19.39304576039271,0.0
7.650150770224309,6.275065745355532,1.0
11.155575105407339,2.462168205267077,1.0
8.150170419323779,11.944022361556845,1.0
3.4175624905993076,18.782513747902865,0.0
15.617499412959427,7.265450580182973,1.0
6.506948904558913,1.0643755500367402,0.0
3.128057681097274,3.597334814928469,0.0
5.863739329132267,11.852695364262047,1.0
7.3426077572330595,11.729991937664314,1.0
8.097693351735078,18.276597381146146,0.0
1.0127359846352118,4.744303141353407,0.0
5.432798497354853,16.87530142938901,0.0
2.298552278668333,7.080414986949407,0.0
15.54629967676158,18.515060868657105,0.0
5.100265246778804,13.25559994161049,0.0
4.400237313352237,16.555906787359838,0.0
9.372256960142314,5.6141626855731195,1.0
14.57555843971117,7.174404911343434,1.0
14.827403644070214,16.63260704987889,0.0
12.810158320117969,1.381874859550428,1.0
9.329100539869044,17.359787094076676,0.0
7.443663198056939,14.652056371827655,0.0
11.351164664992412,1.8349102956366057,1.0
13.465146256836208,13.79578604639268,1.0
3.9746063006110903,18.550665183974733,0.0
10.787148007720038,15.032025053806484,0.0
10.954543850490388,15.32454657760522,0.0
2.8928063435014253,14.445164978966462,0.0
13.274337680065685,19.715380652130314,0.0
17.82927748998048,15.55138179714013,0.0
4.740675508446652,6.780083381390421,1.0
8.233198126765586,16.001161864777167,0.0
18.271807223291592,8.975299774842883,0.0
17.903222912471428,2.2921432849714254,0.0
4.724912294342586,12.22370796028948,1.0
9.51141693206306,3.0774265471299636,1.0
8.74360771479788,13.895250285693038,1.0
17.984566973164092,7.835684626953007,0.0
4.027682143123231,18.006651478876876,0.0
13.083610209647237,3.715615101730763,1.0
15.746637834260037,15.1180824587482,0.0
17.060959296665523,19.684927255932777,0.0
5.6956089498238684,18.420245770285614,0.0
9.528559354111168,9.079092156061193,1.0
9.808443242612983,18.620628017050233,0.0
16.64818908888391,5.566287176602734,0.0
2.9676241582534066,17.10588344658057,0.0
14.414166117543013,6.222168684637447,1.0
13.32605983559073,9.344070123039616,1.0
4.809434384121698,9.394611931104185,1.0
14.175711240325182,17.55606238731077,0.0
10.947343723020492,19.445196417255804,0.0
15.031768750729064,17.52893302927349,0.0
6.0047517363787435,9.221314370022743,1.0
6.08412624291789,16.667393201960152,0.0
9.5639458839238,4.503523076004035,1.0
5.533940877241776,5.5702002365115435,1.0
15.419964009061603,16.06057782441796,0.0
13.734927697851138,13.308046015555568,1.0
5.108329100713014,16.072269206818248,0.0
15.07965312657327,1.420436324976596,0.0
4.88189228050287,15.702756502508215,0.0
5.025263237265167,2.2716308501422877,0.0
15.770489142609472,18.986421031300207,0.0
14.857368739838991,12.774777620457575,0.0
5.185397420418657,10.803102599697217,1.0
7.226048766726498,10.294582266673547,1.0
3.828027431953828,7.5428686449250435,1.0
7.939251872818865,17.065005731364625,0.0
19.366950763820093,18.621058678775185,0.0
9.53711142434523,19.47841688781883,0.0
10.354154897504742,11.488639852187532,1.0
14.69887260349497,14.87739833560199,0.0
10.412895039772156,14.006582510011645,1.0
12.706160938804022,10.568246483235795,1.0
15.302314578480086,6.872930368185249,1.0
8.509528693299448,13.35880366410732,1.0
2.1374566289101256,18.194166300937813,0.0
6.6291949980188605,8.769906306731329,1.0
10.827769849694832,6.71332767933535,1.0
8.451077406912123,8.968775472454602,1.0
4.581639992171452,19.731460638900504,0.0
2.900104283900841,9.0137384160229,0.0
17.295414946875812,13.5496921994385,0.0
1.2033604401670832,12.450490861100253,0.0
14.917202025718256,14.66998086406171,0.0
6.511886035987722,4.192510804671066,1.0
18.19766553352472,14.342638440989662,0.0
15.57855099777193,10.862706621659235,1.0
15.176327755683191,9.265499289369133,1.0
2.359164704454107,14.389294954973696,0.0
18.533689404858144,6.0404692350796685,0.0
2.070506224079038,9.365767648056744,0.0
6.564088834855226,8.373475743423622,1.0
5.79634730939963,4.647179431649485,1.0
1.647497503096092,14.811025009636579,0.0
13.16360858004694,1.3446880966940706,0.0
13.966222903504626,14.459571189955842,0.0
15.131940795327735,17.247164440042305,0.0
16.073887723884372,8.30542111894881,1.0
19.85675945703011,12.905261351041682,0.0
6.634024027660615,1.497545155184367,0.0
5.312500733283587,15.795050198823382,0.0
14.379200335030351,12.909282313843276,1.0
4.69597338074594,8.24657506848365,1.0
2.113970264052283,18.722626544258933,0.0
14.222749605714714,6.964648355920561,1.0
12.06500825288727,9.761398474287008,1.0
17.520831238431892,16.158669413928152,0.0
8.460450707963869,2.973502031117057,1.0
11.44277115046043,19.024200334255728,0.0
11.806406232022324,12.201512202818149,1.0
4.78726368930176,19.700242926656724,0.0
16.151707685474864,18.466026789291863,0.0
18.14951780007475,5.05563331002611,0.0
1.0941421219949077,5.85012143018025,0.0
13.996541095305313,13.751899879293674,1.0
17.459771518154525,12.759186718015572,0.0
18.49352762815477,14.36611010365115,0.0
5.920473617945695,16.907700527824545,0.0
10.654947615391217,6.3063383703793034,1.0
4.0593415272441975,12.034365530941887,0.0
1.780044185453837,12.214983084344476,0.0
6.337878313593188,14.470145162359067,0.0
5.232923557111033,12.74565698934669,1.0
7.395622901116985,1.1334930625688127,0.0
4.3254763544027695,8.630810588652041,1.0
12.499354251735298,6.556048300021864,1.0
3.729517591897493,7.437607753576967,1.0
6.167606115589227,17.812310132092794,0.0
4.81678469579165,12.524519815464297,0.0
14.680589053962143,3.3148658842694267,0.0
6.134038825183004,15.550705000321368,0.0
1.6506215956408428,6.949634754116925,0.0
19.38375702574084,5.173912778800647,0.0
3.671624363420379,3.7197031798384037,0.0
1.6338440319913219,16.942398793426236,0.0
17.58076674517299,3.3828783488297756,0.0
18.79422087389704,8.897056092209072,0.0
4.233660698392672,5.885977404916009,1.0
14.667997531838207,8.166776187828237,1.0
16.83195272891735,10.416075312198334,0.0
4.893313531206369,12.580651658434826,0.0
19.88258274041264,18.595454754350225,0.0
4.637065716722605,4.925048634092369,1.0
18.566887586295522,13.796561051996814,0.0
8.41895459704413,9.384147052069286,1.0
14.528391502024977,3.101116922963404,1.0
2.2580582440167434,2.1423827033886966,0.0
5.193868246481978,4.486639735380208,1.0
11.56123248672441,6.300914336038459,1.0
5.454064107417577,19.55165158964603,0.0
1.971554725102568,2.1151067850620566,0.0
7.344055407855512,15.149803040093035,0.0
4.356560649082423,6.619628878488403,1.0
7.177093011209834,8.3242962299665,1.0
14.612969717392916,7.979483471305678,1.0
8.838420074576957,10.554238734402334,1.0
3.611039793210865,11.956885584192731,0.0
17.435432829369123,6.921968167074006,0.0
8.212598526690588,2.0229662640397597,1.0
9.95630725043174,19.73575861484082,0.0
12.45703550435314,14.321562620803181,1.0
12.180065243074196,10.661339511532809,1.0
4.766873808074902,10.577872076554094,1.0
4.5952422860229145,8.30364178165361,1.0
15.293159658819505,15.746468764996475,0.0
14.316563279037535,7.179714477050312,1.0
15.235654545747606,13.34266961015404,0.0
9.852931214751344,5.2242979436522425,1.0
8.73218448158685,15.300181597266354,0.0
8.510151250645343,9.367170019771141,1.0
10.106771537375222,3.2935702196111194,1.0
2.286550563464032,18.578918396335514,0.0
14.048923954615136,16.635462458833878,0.0
6.884491366884073,19.07034278462499,0.0
6.380800479121202,4.742701671641393,1.0
11.164339797391541,7.896524414528303,1.0
7.32397415684176,18.13907411643524,0.0
3.958107146688473,8.914966613574236,1.0
1.1437899713618949,1.8064440830426487,0.0
4.032506957138931,14.982864929454456,0.0
14.977428213307212,12.36520739312766,1.0
10.347259938289815,8.924971818399335,1.0
7.039340859110617,11.929546439159395,1.0
2.7135788146124433,19.46695842240276,0.0
9.274812494916773,17.010134078843844,0.0
3.7167315132082397,9.772475967878234,1.0
8.380765034817014,7.182685401548559,1.0
9.73229458305099,17.12808525329944,0.0
13.546322381192402,9.9330231570658,1.0
14.211927115475383,1.0793256724074092,0.0
13.026877502778962,2.5881862690191,1.0
15.61799133630215,2.3816259492587806,0.0
13.063424263265281,15.63746001886753,0.0
15.153083302712925,10.76298388127094,1.0
7.9026675260007435,19.54009258809688,0.0
17.51382477223543,2.887685031766046,0.0
10.788305850200091,13.572020519459237,1.0
16.486216558095375,19.83736374728101,0.0
5.954296606916909,6.307558840804719,1.0
17.554154649035855,5.550949635342413,0.0
19.282724860453396,2.289287664383278,0.0
19.772499255789885,16.64064983091294,0.0
15.386869072942638,11.993278523808147,0.0
10.627645506181725,18.413242335923346,0.0
9.498173601244932,1.8607114760983037,1.0
19.12879883727876,3.6005099777578895,0.0
2.484230807429068,16.840675498086867,0.0
5.662455696221695,13.837516074938335,0.0
18.705475674489833,17.352526658529396,0.0
7.1566387243724545,3.62908620169177,1.0
13.186969787513549,6.765377750689889,1.0
5.729174277804342,1.740870272105655,0.0
13.25634006008827,14.59768178513456,0.0
11.925750046396752,7.599771742132274,1.0
17.316797706804913,10.81262675146702,0.0
15.326491344761337,18.89498630820679,0.0
13.655285617315894,18.12918093527394,0.0
12.897341966370455,17.055480427219695,0.0
15.807443667477399,6.186631079408919,1.0
18.31675474319136,19.816186397928565,0.0
8.516493273672982,16.54655667243339,0.0
10.284573203496642,11.388995211871466,1.0
14.849621202984386,1.6981038609637178,0.0
1.2955152336265607,18.837146373197243,0.0
13.502257639047842,17.57540302130672,0.0
6.436732403127132,15.554600856438865,0.0
8.459732492842267,5.7833983533461,1.0
3.1122695372539915,2.2554791378731127,0.0
18.861095658364125,9.32787700257308,0.0
12.289839898864003,14.837714975182948,0.0
2.2670689749408974,10.726244610488552,0.0
18.23942413868591,7.991590179335511,0.0
3.7270065919152646,7.931143196581963,1.0
10.62807830248522,12.383246722780395,1.0
4.396417484221102,17.58783497252516,0.0
5.598371899849835,6.352014058131821,1.0
4.890784097263639,10.471332878185413,1.0
6.967630534510249,3.1512803721917924,1.0
16.287550581989407,12.640022069898652,0.0
16.044868630139938,6.330525297920148,1.0
5.95341082655822,6.519816808176823,1.0
5.132482202788921,12.7014647679105,0.0
16.608678144274634,4.853043494308597,0.0
19.066592969640574,17.375016045555274,0.0
17.005875009288168,17.96440612793375,0.0
9.20614964257394,7.234631467383172,1.0
8.421398987657161,18.766838698061402,0.0
19.34982636019412,19.44547876466376,0.0
7.793617607155492,19.12666163741027,0.0
12.724695594885288,16.98174303449553,0.0
19.436389080756292,11.321495729800871,0.0
